run,coarseCode,fineCode,coarse_code,fine_code,iout,vdsat_masterbias_mnbias,vdsat_masterbias_mnbiasdio,vdsat_masterbias_mnbiascascdio,vdsat_masterbias_mnbiascasc,vdsat_masterbias_mpbias,vdsat_masterbias_mpbiasdio,vdsat_masterbias_mnmirr1,vdsat_masterbias_mnmirr2,vdsat_masterbias_mnmirrcasc2,vdsat_masterbias_mnmirrcasc2,vdsat_coarsebuf_mmirr,vdsat_coarse2fine_mpdio,vdsat_coarse2fine_mpmirr,vdsat_buffs_mndio,vdsat_buffs_mnmirr,vdsat_buffs_mnmirrbuffbias,vdsat_buffs_mnmirrbuff,vdsat_buffs_mpdio,vdsat_buffs_mpmirrbuffbias,vdsat_buffs_mpmirrbuff,vdsat_biasbuffer_mndio,vdsat_biasbuffer_mnmirr,vdsat_biasbuffer_mnpdio,id_masterbias_mnbias,id_masterbias_mnbiasdio,id_masterbias_xmnmirr1,id_masterbias_xmnmirr2,id_mbdiv_cb0,id_mbdiv_cb1,id_mbdiv_cb2,id_mbdiv_cb3,id_mbdiv_cb4,id_mbdiv_cb5,id_mbdiv_cb6,id_mbdiv_cb7,id_coarsebuf_mmirr,id_coarse2fine_mpdio,id_coarse2fine_mpmirr,id_coarse2fine_mpindio,id_buffs_mndio,id_buffs_mnmirr,id_buffs_mnmirrbuffbias,id_buffs_mnmirrbuff,id_buffs_mpdio,id_buffs_mpmirrbuffbias,id_buffs_mpmirrbuff,id_biasbuffer_mndio,id_biasbuffer_mnmirr
run_016,0.0,40.0,1.000,40.000,5.271e-08,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,4.449e-02,4.449e-02,3.677e-02,4.670e-02,4.563e-02,4.118e-02,4.644e-02,3.677e-02,3.677e-02,4.118e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,3.743e-07,5.681e-08,5.258e-08,2.401e-08,4.670e-02,5.257e-08,3.132e-08,4.644e-02,2.286e-08,2.871e-08
run_017,1.0,40.0,1.000,40.000,8.185e-09,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.931e-02,3.931e-02,3.677e-02,4.503e-02,4.134e-02,4.118e-02,4.477e-02,3.677e-02,3.677e-02,4.118e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,5.521e-08,8.037e-09,8.099e-09,2.363e-08,4.503e-02,8.098e-09,3.088e-08,4.477e-02,2.286e-08,2.871e-08
run_018,2.0,40.0,1.000,40.000,9.812e-10,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.842e-02,3.842e-02,3.677e-02,4.466e-02,4.056e-02,4.118e-02,4.445e-02,3.677e-02,3.677e-02,4.118e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,6.539e-09,9.362e-10,9.667e-10,2.323e-08,4.466e-02,9.659e-10,3.046e-08,4.445e-02,2.286e-08,2.871e-08
run_019,3.0,40.0,1.000,40.000,1.472e-10,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.832e-02,3.832e-02,3.677e-02,4.432e-02,4.047e-02,4.118e-02,4.418e-02,3.677e-02,3.677e-02,4.118e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,8.374e-10,1.350e-10,1.423e-10,2.286e-08,4.432e-02,1.417e-10,3.014e-08,4.418e-02,2.286e-08,2.871e-08
run_020,4.0,40.0,1.000,40.000,2.733e-11,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.830e-02,3.830e-02,3.677e-02,4.397e-02,4.046e-02,4.118e-02,4.395e-02,3.677e-02,3.677e-02,4.118e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.030e-10,1.164e-11,8.917e-13,6.265e-14,0.000,0.000,0.000,8.748e-12,2.212e-11,2.372e-11,2.249e-08,4.397e-02,2.338e-11,2.987e-08,4.395e-02,2.286e-08,2.871e-08
run_021,5.0,40.0,1.000,40.000,2.733e-11,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.830e-02,3.830e-02,3.677e-02,4.397e-02,4.046e-02,4.118e-02,4.395e-02,3.677e-02,3.677e-02,4.118e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.056e-11,8.884e-13,6.251e-14,0.000,0.000,0.000,8.748e-12,2.212e-11,2.372e-11,2.249e-08,4.397e-02,2.338e-11,2.987e-08,4.395e-02,2.286e-08,2.871e-08
run_022,6.0,40.0,1.000,40.000,2.781e-11,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.830e-02,3.830e-02,3.677e-02,4.398e-02,4.046e-02,4.118e-02,4.395e-02,3.677e-02,3.677e-02,4.118e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.160e-11,4.397e-13,5.549e-14,0.000,0.000,0.000,1.185e-11,2.257e-11,2.420e-11,2.250e-08,4.398e-02,2.385e-11,2.987e-08,4.395e-02,2.286e-08,2.872e-08
run_023,7.0,40.0,1.000,40.000,2.775e-11,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.830e-02,3.830e-02,3.677e-02,4.398e-02,4.046e-02,4.118e-02,4.395e-02,3.677e-02,3.677e-02,4.118e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.163e-11,8.677e-13,3.496e-14,0.000,0.000,0.000,1.144e-11,2.251e-11,2.414e-11,2.249e-08,4.398e-02,2.379e-11,2.987e-08,4.395e-02,2.286e-08,2.872e-08
run_024,0.0,60.0,1.000,60.000,7.813e-08,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,4.703e-02,4.703e-02,3.677e-02,4.676e-02,4.778e-02,4.118e-02,4.648e-02,3.677e-02,3.677e-02,4.118e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,3.743e-07,8.440e-08,7.796e-08,2.409e-08,4.676e-02,7.795e-08,3.142e-08,4.648e-02,2.286e-08,2.871e-08
run_025,1.0,60.0,1.000,60.000,1.199e-08,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.976e-02,3.976e-02,3.677e-02,4.510e-02,4.174e-02,4.118e-02,4.483e-02,3.677e-02,3.677e-02,4.118e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,5.521e-08,1.183e-08,1.187e-08,2.370e-08,4.510e-02,1.187e-08,3.096e-08,4.483e-02,2.286e-08,2.871e-08
run_026,2.0,60.0,1.000,60.000,1.430e-09,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.848e-02,3.848e-02,3.677e-02,4.473e-02,4.061e-02,4.118e-02,4.450e-02,3.677e-02,3.677e-02,4.118e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,6.539e-09,1.372e-09,1.411e-09,2.330e-08,4.473e-02,1.410e-09,3.052e-08,4.450e-02,2.286e-08,2.871e-08
run_027,3.0,60.0,1.000,60.000,2.141e-10,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.833e-02,3.833e-02,3.677e-02,4.439e-02,4.048e-02,4.118e-02,4.423e-02,3.677e-02,3.677e-02,4.118e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,8.374e-10,1.985e-10,2.083e-10,2.293e-08,4.439e-02,2.077e-10,3.020e-08,4.423e-02,2.286e-08,2.871e-08
run_028,4.0,60.0,1.000,60.000,3.911e-11,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.831e-02,3.831e-02,3.677e-02,4.405e-02,4.046e-02,4.118e-02,4.400e-02,3.677e-02,3.677e-02,4.118e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.030e-10,1.164e-11,8.917e-13,6.265e-14,0.000,0.000,0.000,8.748e-12,3.312e-11,3.538e-11,2.258e-08,4.405e-02,3.499e-11,2.993e-08,4.400e-02,2.286e-08,2.871e-08
run_029,5.0,60.0,1.000,60.000,3.911e-11,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.831e-02,3.831e-02,3.677e-02,4.405e-02,4.046e-02,4.118e-02,4.400e-02,3.677e-02,3.677e-02,4.118e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.056e-11,8.884e-13,6.251e-14,0.000,0.000,0.000,8.748e-12,3.312e-11,3.539e-11,2.258e-08,4.405e-02,3.499e-11,2.993e-08,4.400e-02,2.286e-08,2.871e-08
run_030,6.0,60.0,1.000,60.000,3.987e-11,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.831e-02,3.831e-02,3.677e-02,4.406e-02,4.046e-02,4.118e-02,4.400e-02,3.677e-02,3.677e-02,4.118e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.160e-11,4.397e-13,5.549e-14,0.000,0.000,0.000,1.185e-11,3.384e-11,3.614e-11,2.258e-08,4.406e-02,3.575e-11,2.993e-08,4.400e-02,2.286e-08,2.872e-08
run_031,7.0,60.0,1.000,60.000,3.977e-11,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,3.831e-02,3.831e-02,3.677e-02,4.406e-02,4.046e-02,4.118e-02,4.400e-02,3.677e-02,3.677e-02,4.118e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.163e-11,8.676e-13,3.496e-14,0.000,0.000,0.000,1.144e-11,3.375e-11,3.604e-11,2.258e-08,4.406e-02,3.565e-11,2.993e-08,4.400e-02,2.286e-08,2.872e-08
run_032,0.0,80.0,1.000,80.000,1.074e-07,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,4.971e-02,4.971e-02,3.677e-02,4.680e-02,5.007e-02,4.118e-02,4.652e-02,3.677e-02,3.677e-02,4.118e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,3.743e-07,1.161e-07,1.072e-07,2.416e-08,4.680e-02,1.072e-07,3.149e-08,4.652e-02,2.286e-08,2.871e-08
run_033,1.0,80.0,1.000,80.000,1.706e-08,3.645e-02,3.645e-02,5.131e-02,4.834e-02,0.000,0.000,3.645e-02,3.645e-02,"[5.062e-02, 5.062e-02]","[5.062e-02, 5.062e-02]",0.000,0.000,0.000,4.036e-02,4.036e-02,3.677e-02,4.516e-02,4.226e-02,4.118e-02,4.489e-02,3.677e-02,3.677e-02,4.118e-02,7.625e-08,7.632e-08,6.361e-09,6.363e-09,3.754e-07,4.898e-08,6.404e-09,8.284e-10,1.045e-10,1.162e-11,8.790e-13,5.979e-14,0.000,0.000,0.000,5.521e-08,1.692e-08,1.690e-08,2.377e-08,4.516e-02,1.690e-08,3.105e-08,4.489e-02,2.286e-08,2.871e-08
